X;Explicit;Implicit
0,263415;20,039444;20,039972
0,264390;20,038352;20,038868
0,265366;20,037288;20,037790
0,266341;20,036250;20,036741
0,267317;20,035239;20,035717
0,268293;20,034253;20,034720
0,269268;20,033293;20,033748
0,270244;20,032357;20,032801
0,271220;20,031446;20,031879
0,272195;20,030558;20,030980
0,273171;20,029693;20,030104
0,274146;20,028850;20,029251
0,275122;20,028029;20,028420
0,276098;20,027229;20,027610
0,277073;20,026451;20,026822
0,278049;20,025693;20,026055
0,279024;20,024955;20,025307
0,280000;20,024236;20,024580
0,280976;20,023536;20,023871
0,281951;20,022855;20,023181
0,282927;20,022192;20,022510
0,283902;20,021546;20,021856
0,284878;20,020918;20,021220
0,285854;20,020307;20,020601
0,286829;20,019712;20,019998
0,287805;20,019133;20,019412
0,288780;20,018570;20,018842
0,289756;20,018022;20,018287
0,290732;20,017489;20,017747
0,291707;20,016971;20,017221
0,292683;20,016466;20,016710
0,293659;20,015976;20,016213
0,294634;20,015499;20,015730
0,295610;20,015035;20,015260
0,296585;20,014584;20,014803
0,297561;20,014146;20,014359
0,298537;20,013719;20,013927
0,299512;20,013305;20,013507
0,300488;20,012902;20,013098
0,301463;20,012510;20,012701
0,302439;20,012130;20,012316
0,303415;20,011760;20,011941
0,304390;20,011400;20,011576
0,305366;20,011051;20,011222
0,306341;20,010712;20,010878
0,307317;20,010382;20,010544
0,308293;20,010062;20,010219
0,309268;20,009751;20,009904
0,310244;20,009449;20,009597
0,311220;20,009155;20,009300
0,312195;20,008870;20,009011
0,313171;20,008593;20,008730
0,314146;20,008325;20,008457
0,315122;20,008064;20,008193
0,316098;20,007810;20,007936
0,317073;20,007564;20,007686
0,318049;20,007326;20,007444
0,319024;20,007094;20,007209
0,320000;20,006869;20,006981
0,320976;20,006651;20,006759
0,321951;20,006439;20,006545
0,322927;20,006234;20,006336
0,323902;20,006034;20,006134
0,324878;20,005841;20,005937
0,325854;20,005653;20,005747
0,326829;20,005471;20,005562
0,327805;20,005294;20,005383
0,328780;20,005123;20,005209
0,329756;20,004957;20,005041
0,330732;20,004796;20,004877
0,331707;20,004640;20,004719
0,332683;20,004489;20,004565
0,333659;20,004342;20,004416
0,334634;20,004199;20,004271
0,335610;20,004061;20,004131
0,336585;20,003928;20,003996
0,337561;20,003798;20,003864
0,338537;20,003673;20,003736
0,339512;20,003551;20,003613
0,340488;20,003433;20,003493
0,341463;20,003319;20,003377
0,342439;20,003208;20,003265
0,343415;20,003101;20,003156
0,344390;20,002997;20,003050
0,345366;20,002896;20,002948
0,346341;20,002799;20,002849
0,347317;20,002705;20,002753
0,348293;20,002613;20,002660
0,349268;20,002525;20,002570
0,350244;20,002439;20,002483
0,351220;20,002356;20,002399
0,352195;20,002276;20,002317
0,353171;20,002198;20,002238
0,354146;20,002123;20,002162
0,355122;20,002050;20,002088
0,356098;20,001980;20,002016
0,357073;20,001912;20,001947
0,358049;20,001846;20,001880
0,359024;20,001782;20,001815
0,360000;20,001720;20,001752
0,360976;20,001660;20,001692
0,361951;20,001603;20,001633
0,362927;20,001547;20,001576
0,363902;20,001493;20,001521
0,364878;20,001440;20,001468
0,365854;20,001390;20,001416
0,366829;20,001341;20,001367
0,367805;20,001294;20,001319
0,368780;20,001248;20,001272
0,369756;20,001204;20,001227
0,370732;20,001161;20,001184
0,371707;20,001120;20,001142
0,372683;20,001080;20,001101
0,373659;20,001042;20,001062
0,374634;20,001004;20,001024
0,375610;20,000968;20,000988
0,376585;20,000934;20,000952
0,377561;20,000900;20,000918
0,378537;20,000868;20,000885
0,379512;20,000836;20,000853
0,380488;20,000806;20,000822
0,381463;20,000777;20,000793
0,382439;20,000749;20,000764
0,383415;20,000721;20,000736
0,384390;20,000695;20,000709
0,385366;20,000670;20,000683
0,386341;20,000645;20,000658
0,387317;20,000622;20,000634
0,388293;20,000599;20,000611
0,389268;20,000577;20,000589
0,390244;20,000555;20,000567
0,391220;20,000535;20,000546
0,392195;20,000515;20,000526
0,393171;20,000496;20,000506
0,394146;20,000477;20,000488
0,395122;20,000460;20,000469
0,396098;20,000442;20,000452
0,397073;20,000426;20,000435
0,398049;20,000410;20,000419
0,399024;20,000395;20,000403
0,400000;20,000380;20,000388
0,400976;20,000365;20,000373
0,401951;20,000352;20,000359
0,402927;20,000338;20,000346
0,403902;20,000325;20,000333
0,404878;20,000313;20,000320
0,405854;20,000301;20,000308
0,406829;20,000290;20,000296
0,407805;20,000279;20,000285
0,408780;20,000268;20,000274
0,409756;20,000258;20,000263
0,410732;20,000248;20,000253
0,411707;20,000238;20,000244
0,412683;20,000229;20,000234
0,413659;20,000220;20,000225
0,414634;20,000212;20,000216
0,415610;20,000203;20,000208
0,416585;20,000196;20,000200
0,417561;20,000188;20,000192
0,418537;20,000181;20,000185
0,419512;20,000174;20,000178
0,420488;20,000167;20,000171
0,421463;20,000160;20,000164
0,422439;20,000154;20,000158
0,423415;20,000148;20,000151
0,424390;20,000142;20,000145
0,425366;20,000136;20,000140
0,426341;20,000131;20,000134
0,427317;20,000126;20,000129
0,428293;20,000121;20,000124
0,429268;20,000116;20,000119
0,430244;20,000111;20,000114
0,431220;20,000107;20,000110
0,432195;20,000103;20,000105
0,433171;20,000099;20,000101
0,434146;20,000095;20,000097
0,435122;20,000091;20,000093
0,436098;20,000087;20,000089
0,437073;20,000084;20,000086
0,438049;20,000080;20,000082
0,439024;20,000077;20,000079
0,440000;20,000074;20,000076
0,440976;20,000071;20,000073
0,441951;20,000068;20,000070
0,442927;20,000065;20,000067
0,443902;20,000063;20,000064
0,444878;20,000060;20,000062
0,445854;20,000058;20,000059
0,446829;20,000055;20,000057
0,447805;20,000053;20,000055
0,448780;20,000051;20,000052
0,449756;20,000049;20,000050
0,450732;20,000047;20,000048
0,451707;20,000045;20,000046
0,452683;20,000043;20,000044
0,453659;20,000041;20,000043
0,454634;20,000040;20,000041
0,455610;20,000038;20,000039
0,456585;20,000037;20,000038
0,457561;20,000035;20,000036
0,458537;20,000034;20,000035
0,459512;20,000032;20,000033
0,460488;20,000031;20,000032
0,461463;20,000030;20,000031
0,462439;20,000029;20,000029
0,463415;20,000027;20,000028
0,464390;20,000026;20,000027
0,465366;20,000025;20,000026
0,466341;20,000024;20,000025
0,467317;20,000023;20,000024
0,468293;20,000022;20,000023
0,469268;20,000022;20,000022
0,470244;20,000021;20,000021
0,471220;20,000020;20,000021
0,472195;20,000019;20,000020
0,473171;20,000019;20,000019
0,474146;20,000018;20,000018
0,475122;20,000017;20,000018
0,476098;20,000017;20,000017
0,477073;20,000016;20,000016
0,478049;20,000015;20,000016
0,479024;20,000015;20,000015
0,480000;20,000014;20,000015
0,480976;20,000014;20,000014
0,481951;20,000014;20,000014
0,482927;20,000013;20,000014
0,483902;20,000013;20,000013
0,484878;20,000012;20,000013
0,485854;20,000012;20,000012
0,486829;20,000012;20,000012
0,487805;20,000012;20,000012
0,488780;20,000011;20,000012
0,489756;20,000011;20,000011
0,490732;20,000011;20,000011
0,491707;20,000011;20,000011
0,492683;20,000010;20,000011
0,493659;20,000010;20,000011
0,494634;20,000010;20,000011
0,495610;20,000010;20,000010
0,496585;20,000010;20,000010
0,497561;20,000010;20,000010
0,498537;20,000010;20,000010
0,499512;20,000010;20,000010
0,500488;20,000010;20,000010
0,501463;20,000010;20,000010
0,502439;20,000010;20,000010
0,503415;20,000010;20,000010
0,504390;20,000010;20,000010
0,505366;20,000010;20,000011
0,506341;20,000010;20,000011
0,507317;20,000010;20,000011
0,508293;20,000011;20,000011
0,509268;20,000011;20,000011
0,510244;20,000011;20,000011
0,511220;20,000011;20,000012
0,512195;20,000012;20,000012
0,513171;20,000012;20,000012
0,514146;20,000012;20,000012
0,515122;20,000012;20,000013
0,516098;20,000013;20,000013
0,517073;20,000013;20,000014
0,518049;20,000014;20,000014
0,519024;20,000014;20,000014
0,520000;20,000014;20,000015
0,520976;20,000015;20,000015
0,521951;20,000015;20,000016
0,522927;20,000016;20,000016
0,523902;20,000017;20,000017
0,524878;20,000017;20,000018
0,525854;20,000018;20,000018
0,526829;20,000019;20,000019
0,527805;20,000019;20,000020
0,528780;20,000020;20,000021
0,529756;20,000021;20,000021
0,530732;20,000022;20,000022
0,531707;20,000022;20,000023
0,532683;20,000023;20,000024
0,533659;20,000024;20,000025
0,534634;20,000025;20,000026
0,535610;20,000026;20,000027
0,536585;20,000027;20,000028
0,537561;20,000029;20,000029
0,538537;20,000030;20,000031
0,539512;20,000031;20,000032
0,540488;20,000032;20,000033
0,541463;20,000034;20,000035
0,542439;20,000035;20,000036
0,543415;20,000037;20,000038
0,544390;20,000038;20,000039
0,545366;20,000040;20,000041
0,546341;20,000041;20,000043
0,547317;20,000043;20,000044
0,548293;20,000045;20,000046
0,549268;20,000047;20,000048
0,550244;20,000049;20,000050
0,551220;20,000051;20,000052
0,552195;20,000053;20,000055
0,553171;20,000055;20,000057
0,554146;20,000058;20,000059
0,555122;20,000060;20,000062
0,556098;20,000063;20,000064
0,557073;20,000065;20,000067
0,558049;20,000068;20,000070
0,559024;20,000071;20,000073
0,560000;20,000074;20,000076
0,560976;20,000077;20,000079
0,561951;20,000080;20,000082
0,562927;20,000084;20,000086
0,563902;20,000087;20,000089
0,564878;20,000091;20,000093
0,565854;20,000095;20,000097
0,566829;20,000099;20,000101
0,567805;20,000103;20,000105
0,568780;20,000107;20,000110
0,569756;20,000111;20,000114
0,570732;20,000116;20,000119
0,571707;20,000121;20,000124
0,572683;20,000126;20,000129
0,573659;20,000131;20,000134
0,574634;20,000136;20,000140
0,575610;20,000142;20,000145
0,576585;20,000148;20,000151
0,577561;20,000154;20,000158
0,578537;20,000160;20,000164
0,579512;20,000167;20,000171
0,580488;20,000174;20,000178
0,581463;20,000181;20,000185
0,582439;20,000188;20,000192
0,583415;20,000196;20,000200
0,584390;20,000203;20,000208
0,585366;20,000212;20,000216
0,586341;20,000220;20,000225
0,587317;20,000229;20,000234
0,588293;20,000238;20,000244
0,589268;20,000248;20,000253
0,590244;20,000258;20,000263
0,591220;20,000268;20,000274
0,592195;20,000279;20,000285
0,593171;20,000290;20,000296
0,594146;20,000301;20,000308
0,595122;20,000313;20,000320
0,596098;20,000325;20,000333
0,597073;20,000338;20,000346
0,598049;20,000352;20,000359
0,599024;20,000365;20,000373
0,600000;20,000380;20,000388
0,600976;20,000395;20,000403
0,601951;20,000410;20,000419
0,602927;20,000426;20,000435
0,603902;20,000442;20,000452
0,604878;20,000460;20,000469
0,605854;20,000477;20,000488
0,606829;20,000496;20,000506
0,607805;20,000515;20,000526
0,608780;20,000535;20,000546
0,609756;20,000555;20,000567
0,610732;20,000577;20,000589
0,611707;20,000599;20,000611
0,612683;20,000622;20,000634
0,613659;20,000645;20,000658
0,614634;20,000670;20,000683
0,615610;20,000695;20,000709
0,616585;20,000721;20,000736
0,617561;20,000749;20,000764
0,618537;20,000777;20,000793
0,619512;20,000806;20,000822
0,620488;20,000836;20,000853
0,621463;20,000868;20,000885
0,622439;20,000900;20,000918
0,623415;20,000934;20,000952
0,624390;20,000968;20,000988
0,625366;20,001004;20,001024
0,626341;20,001042;20,001062
0,627317;20,001080;20,001101
0,628293;20,001120;20,001142
0,629268;20,001161;20,001184
0,630244;20,001204;20,001227
0,631220;20,001248;20,001272
0,632195;20,001294;20,001319
0,633171;20,001341;20,001367
0,634146;20,001390;20,001416
0,635122;20,001440;20,001468
0,636098;20,001493;20,001521
0,637073;20,001547;20,001576
0,638049;20,001603;20,001633
0,639024;20,001660;20,001692
0,640000;20,001720;20,001752
0,640976;20,001782;20,001815
0,641951;20,001846;20,001880
0,642927;20,001912;20,001947
0,643902;20,001980;20,002016
0,644878;20,002050;20,002088
0,645854;20,002123;20,002162
0,646829;20,002198;20,002238
0,647805;20,002276;20,002317
0,648780;20,002356;20,002399
0,649756;20,002439;20,002483
0,650732;20,002525;20,002570
0,651707;20,002613;20,002660
0,652683;20,002705;20,002753
0,653659;20,002799;20,002849
0,654634;20,002896;20,002948
0,655610;20,002997;20,003050
0,656585;20,003101;20,003156
0,657561;20,003208;20,003265
0,658537;20,003319;20,003377
0,659512;20,003433;20,003493
0,660488;20,003551;20,003613
0,661463;20,003673;20,003736
0,662439;20,003798;20,003864
0,663415;20,003928;20,003996
0,664390;20,004061;20,004131
0,665366;20,004199;20,004271
0,666341;20,004342;20,004416
0,667317;20,004489;20,004565
0,668293;20,004640;20,004719
0,669268;20,004796;20,004877
0,670244;20,004957;20,005041
0,671220;20,005123;20,005209
0,672195;20,005294;20,005383
0,673171;20,005471;20,005562
0,674146;20,005653;20,005747
0,675122;20,005841;20,005937
0,676098;20,006034;20,006134
0,677073;20,006234;20,006336
0,678049;20,006439;20,006545
0,679024;20,006651;20,006759
0,680000;20,006869;20,006981
0,680976;20,007094;20,007209
0,681951;20,007326;20,007444
0,682927;20,007564;20,007686
0,683902;20,007810;20,007936
0,684878;20,008064;20,008193
0,685854;20,008325;20,008457
0,686829;20,008593;20,008730
0,687805;20,008870;20,009011
0,688780;20,009155;20,009300
0,689756;20,009449;20,009597
0,690732;20,009751;20,009904
0,691707;20,010062;20,010219
0,692683;20,010382;20,010544
0,693659;20,010712;20,010878
0,694634;20,011051;20,011222
0,695610;20,011400;20,011576
0,696585;20,011760;20,011941
0,697561;20,012130;20,012316
0,698537;20,012510;20,012701
0,699512;20,012902;20,013098
0,700488;20,013305;20,013507
0,701463;20,013719;20,013927
0,702439;20,014146;20,014359
0,703415;20,014584;20,014803
0,704390;20,015035;20,015260
0,705366;20,015499;20,015730
0,706341;20,015976;20,016213
0,707317;20,016466;20,016710
0,708293;20,016971;20,017221
0,709268;20,017489;20,017747
0,710244;20,018022;20,018287
0,711220;20,018570;20,018842
0,712195;20,019133;20,019412
0,713171;20,019712;20,019998
0,714146;20,020307;20,020601
0,715122;20,020918;20,021220
0,716098;20,021546;20,021856
0,717073;20,022192;20,022510
0,718049;20,022855;20,023181
0,719024;20,023536;20,023871
0,720000;20,024236;20,024580
0,720976;20,024955;20,025307
0,721951;20,025693;20,026055
0,722927;20,026451;20,026822
0,723902;20,027229;20,027610
0,724878;20,028029;20,028420
0,725854;20,028850;20,029251
0,726829;20,029693;20,030104
0,727805;20,030558;20,030980
0,728780;20,031446;20,031879
0,729756;20,032357;20,032801
0,730732;20,033293;20,033748
0,731707;20,034253;20,034720
0,732683;20,035239;20,035717
0,733659;20,036250;20,036741
0,734634;20,037288;20,037790
0,735610;20,038352;20,038868
0,736585;20,039444;20,039972
0,737561;20,040564;20,041106
0,738537;20,041714;20,042269
0,739512;20,042892;20,043461
0,740488;20,044101;20,044684
0,741463;20,045340;20,045938
0,742439;20,046612;20,047224
0,743415;20,047915;20,048542
0,744390;20,049251;20,049894
0,745366;20,050621;20,051279
0,746341;20,052026;20,052700
0,747317;20,053465;20,054155
0,748293;20,054941;20,055648
0,749268;20,056453;20,057177
0,750244;20,058003;20,058744
0,751220;20,059591;20,060350
0,752195;20,061218;20,061995
0,753171;20,062885;20,063681
0,754146;20,064593;20,065408
0,755122;20,066343;20,067177
0,756098;20,068136;20,068989
0,757073;20,069971;20,070845
0,758049;20,071852;20,072746
0,759024;20,073777;20,074692
0,760000;20,075749;20,076685
0,760976;20,077768;20,078726
0,761951;20,079836;20,080816
0,762927;20,081952;20,082955
0,763902;20,084119;20,085145
0,764878;20,086337;20,087386
0,765854;20,088608;20,089681
0,766829;20,090931;20,092029
0,767805;20,093309;20,094432
0,768780;20,095743;20,096891
0,769756;20,098233;20,099407
0,770732;20,100781;20,101981
0,771707;20,103388;20,104615
0,772683;20,106055;20,107310
0,773659;20,108783;20,110066
0,774634;20,111574;20,112885
0,775610;20,114428;20,115768
0,776585;20,117347;20,118717
0,777561;20,120332;20,121732
0,778537;20,123385;20,124815
0,779512;20,126506;20,127968
0,780488;20,129698;20,131191
0,781463;20,132960;20,134486
0,782439;20,136296;20,137854
0,783415;20,139705;20,141297
0,784390;20,143190;20,144816
0,785366;20,146751;20,148412
0,786341;20,150391;20,152088
0,787317;20,154111;20,155843
0,788293;20,157911;20,159681
0,789268;20,161794;20,163601
0,790244;20,165762;20,167606
0,791220;20,169815;20,171698
0,792195;20,173955;20,175878
0,793171;20,178184;20,180147
0,794146;20,182503;20,184507
0,795122;20,186914;20,188959
0,796098;20,191419;20,193506
0,797073;20,196019;20,198149
0,798049;20,200716;20,202890
0,799024;20,205512;20,207730
0,800000;20,210407;20,212670
0,800976;20,215405;20,217714
0,801951;20,220506;20,222862
0,802927;20,225713;20,228116
0,803902;20,231028;20,233479
0,804878;20,236451;20,238951
0,805854;20,241985;20,244535
0,806829;20,247633;20,250233
0,807805;20,253394;20,256046
0,808780;20,259273;20,261977
0,809756;20,265270;20,268027
0,810732;20,271387;20,274198
0,811707;20,277627;20,280492
0,812683;20,283991;20,286912
0,813659;20,290482;20,293459
0,814634;20,297101;20,300136
0,815610;20,303850;20,306943
0,816585;20,310732;20,313885
0,817561;20,317749;20,320961
0,818537;20,324902;20,328176
0,819512;20,332195;20,335530
0,820488;20,339628;20,343026
0,821463;20,347205;20,350666
0,822439;20,354927;20,358453
0,823415;20,362796;20,366389
0,824390;20,370816;20,374475
0,825366;20,378987;20,382714
0,826341;20,387314;20,391109
0,827317;20,395796;20,399661
0,828293;20,404438;20,408374
0,829268;20,413242;20,417249
0,830244;20,422209;20,426289
0,831220;20,431342;20,435496
0,832195;20,440644;20,444872
0,833171;20,450117;20,454421
0,834146;20,459763;20,464144
0,835122;20,469585;20,474044
0,836098;20,479586;20,484124
0,837073;20,489768;20,494385
0,838049;20,500133;20,504832
0,839024;20,510684;20,515465
0,840000;20,521423;20,526288
0,840976;20,532354;20,537303
0,841951;20,543479;20,548514
0,842927;20,554800;20,559921
0,843902;20,566320;20,571529
0,844878;20,578042;20,583340
0,845854;20,589968;20,595357
0,846829;20,602101;20,607581
0,847805;20,614444;20,620017
0,848780;20,627000;20,632666
0,849756;20,639771;20,645532
0,850732;20,652760;20,658618
0,851707;20,665970;20,671925
0,852683;20,679404;20,685457
0,853659;20,693064;20,699217
0,854634;20,706954;20,713207
0,855610;20,721076;20,727431
0,856585;20,735433;20,741892
0,857561;20,750027;20,756591
0,858537;20,764863;20,771533
0,859512;20,779943;20,786719
0,860488;20,795269;20,802154
0,861463;20,810845;20,817839
0,862439;20,826673;20,833779
0,863415;20,842758;20,849975
0,864390;20,859100;20,866431
0,865366;20,875705;20,883150
0,866341;20,892573;20,900135
0,867317;20,909710;20,917389
0,868293;20,927117;20,934915
0,869268;20,944798;20,952715
0,870244;20,962755;20,970794
0,871220;20,980993;20,989154
0,872195;20,999513;21,007798
0,873171;21,018319;21,026729
0,874146;21,037415;21,045951
0,875122;21,056802;21,065467
0,876098;21,076485;21,085278
0,877073;21,096466;21,105390
0,878049;21,116749;21,125805
0,879024;21,137337;21,146525
0,880000;21,158232;21,167555
0,880976;21,179438;21,188897
0,881951;21,200959;21,210555
0,882927;21,222796;21,232531
0,883902;21,244955;21,254829
0,884878;21,267436;21,277452
0,885854;21,290245;21,300403
0,886829;21,313383;21,323685
0,887805;21,336855;21,347302
0,888780;21,360663;21,371256
0,889756;21,384811;21,395552
0,890732;21,409301;21,420191
0,891707;21,434137;21,445178
0,892683;21,459322;21,470515
0,893659;21,484859;21,496205
0,894634;21,510752;21,522253
0,895610;21,537003;21,548660
0,896585;21,563616;21,575431
0,897561;21,590594;21,602567
0,898537;21,617940;21,630073
0,899512;21,645658;21,657952
0,900488;21,673750;21,686207
0,901463;21,702219;21,714840
0,902439;21,731069;21,743856
0,903415;21,760303;21,773256
0,904390;21,789924;21,803045
0,905366;21,819936;21,833226
0,906341;21,850340;21,863801
0,907317;21,881141;21,894774
